metrics_key,episode,total_reward,average_rolling_reward,loss,duration,epsilon,steps
20240519170619,1,25.0,25.0,,0.5041437149047852,1.0,25
20240519170619,2,14.0,19.5,,0.301375150680542,0.99,14
20240519170619,3,15.0,18.0,,0.3215627670288086,0.9801,15
20240519170619,4,23.0,19.25,,0.4832632541656494,0.9702989999999999,23
20240519170619,5,23.0,20.0,,0.48358678817749023,0.96059601,23
20240519170619,6,25.0,20.833333333333332,,0.523047685623169,0.9509900498999999,25
20240519170619,7,20.0,20.714285714285715,,0.5563435554504395,0.9414801494009999,20
20240519170619,8,48.0,24.125,,1.0315899848937988,0.9320653479069899,48
20240519170619,9,35.0,25.333333333333332,,0.776667594909668,0.92274469442792,35
20240519170619,10,19.0,24.7,,0.4599459171295166,0.9135172474836407,19
20240519170619,11,32.0,25.363636363636363,,0.7871208190917969,0.9043820750088043,32
20240519170619,12,15.0,24.5,,0.31995463371276855,0.8953382542587163,15
20240519170619,13,10.0,23.384615384615383,,0.24068331718444824,0.8863848717161291,10
20240519170619,14,13.0,22.642857142857142,,0.3436424732208252,0.8775210229989678,13
20240519170619,15,18.0,22.333333333333332,,0.4767732620239258,0.8687458127689781,18
20240519170619,16,15.0,21.875,,0.42516589164733887,0.8600583546412883,15
20240519170619,17,14.0,21.41176470588235,,0.34981322288513184,0.8514577710948754,14
20240519170619,18,15.0,21.055555555555557,,0.34482645988464355,0.8429431933839266,15
20240519170619,19,18.0,20.894736842105264,,0.45958638191223145,0.8345137614500874,18
20240519170619,20,15.0,20.6,,0.412306547164917,0.8261686238355865,15
20240519170619,21,52.0,22.095238095238095,,1.3512458801269531,0.8179069375972307,52
20240519170619,22,20.0,22.0,,0.6002593040466309,0.8097278682212583,20
20240519170619,23,20.0,21.91304347826087,,0.5500526428222656,0.8016305895390458,20
20240519170619,24,19.0,21.791666666666668,0.5368250012397766,0.518477201461792,0.7936142836436553,19
20240519170619,25,35.0,22.32,0.5189258456230164,0.8706779479980469,0.7856781408072188,35
20240519170619,26,17.0,22.115384615384617,0.5173053741455078,0.3858683109283447,0.7778213593991465,17
20240519170619,27,20.0,22.037037037037038,0.5087817907333374,0.6582643985748291,0.7700431458051551,20
20240519170619,28,18.0,21.892857142857142,0.4980851709842682,0.5268731117248535,0.7623427143471035,18
20240519170619,29,20.0,21.82758620689655,0.5026987791061401,0.4709656238555908,0.7547192872036325,20
20240519170619,30,10.0,21.433333333333334,0.5277287364006042,0.24288153648376465,0.7471720943315961,10
20240519170619,31,21.0,21.419354838709676,0.5492925643920898,0.5403926372528076,0.7397003733882802,21
20240519170619,32,11.0,21.09375,0.5745328068733215,0.3525376319885254,0.7323033696543974,11
20240519170619,33,21.0,21.09090909090909,0.6251938939094543,0.6486606597900391,0.7249803359578534,21
20240519170619,34,14.0,20.88235294117647,0.7018077969551086,0.4343562126159668,0.7177305325982748,14
20240519170619,35,20.0,20.857142857142858,0.7869668006896973,0.5025215148925781,0.7105532272722921,20
20240519170619,36,11.0,20.583333333333332,0.9013382196426392,0.24800825119018555,0.7034476949995692,11
20240519170619,37,9.0,20.27027027027027,0.9676395654678345,0.3640005588531494,0.6964132180495735,9
20240519170619,38,15.0,20.13157894736842,1.0448307991027832,0.45732808113098145,0.6894490858690777,15
20240519170619,39,14.0,19.974358974358974,1.1053507328033447,0.3318362236022949,0.682554595010387,14
20240519170619,40,16.0,19.875,1.0968366861343384,0.4658639430999756,0.6757290490602831,16
20240519170619,41,25.0,20.0,1.4633190631866455,0.7197606563568115,0.6689717585696803,25
20240519170619,42,13.0,19.833333333333332,1.5636287927627563,0.4053788185119629,0.6622820409839835,13
20240519170619,43,20.0,19.837209302325583,1.5396006107330322,0.4927361011505127,0.6556592205741436,20
20240519170619,44,13.0,19.681818181818183,1.540268063545227,0.37025904655456543,0.6491026283684022,13
20240519170619,45,16.0,19.6,1.8645761013031006,0.5114953517913818,0.6426116020847181,16
20240519170619,46,12.0,19.434782608695652,1.8261878490447998,0.30106592178344727,0.6361854860638709,12
20240519170619,47,10.0,19.23404255319149,1.8469096422195435,0.28551554679870605,0.6298236312032323,10
20240519170619,48,16.0,19.166666666666668,1.8929301500320435,0.4307229518890381,0.6235253948912,16
20240519170619,49,15.0,19.081632653061224,1.4177310466766357,0.43436598777770996,0.617290140942288,15
20240519170619,50,11.0,18.92,1.6203606128692627,0.40628981590270996,0.6111172395328651,11
20240519170619,51,14.0,18.823529411764707,1.6402873992919922,0.38677239418029785,0.6050060671375365,14
20240519170619,52,23.0,18.903846153846153,1.7898064851760864,0.693117618560791,0.5989560064661611,23
20240519170619,53,15.0,18.830188679245282,1.5090763568878174,0.4668257236480713,0.5929664464014994,15
20240519170619,54,10.0,18.666666666666668,1.7590370178222656,0.35947132110595703,0.5870367819374844,10
20240519170619,55,12.0,18.545454545454547,1.6689393520355225,0.3734440803527832,0.5811664141181095,12
20240519170619,56,12.0,18.428571428571427,2.087620735168457,0.3702707290649414,0.5753547499769285,12
20240519170619,57,39.0,18.789473684210527,2.448085069656372,1.1224756240844727,0.5696012024771592,39
20240519170619,58,19.0,18.79310344827586,2.159832715988159,0.501075029373169,0.5639051904523876,19
20240519170619,59,23.0,18.864406779661017,2.075714588165283,0.6258320808410645,0.5582661385478638,23
20240519170619,60,84.0,19.95,1.7830733060836792,2.5804829597473145,0.5526834771623851,84
20240519170619,61,36.0,20.21311475409836,2.160280704498291,1.1508862972259521,0.5471566423907612,36
20240519170619,62,105.0,21.580645161290324,2.075066566467285,3.205850601196289,0.5416850759668536,105
20240519170619,63,13.0,21.444444444444443,1.841219186782837,0.32936739921569824,0.536268225207185,13
20240519170619,64,12.0,21.296875,2.720458984375,0.3524935245513916,0.5309055429551132,12
20240519170619,65,41.0,21.6,2.7881717681884766,1.2751781940460205,0.525596487525562,41
20240519170619,66,144.0,23.454545454545453,2.5241458415985107,4.632595539093018,0.5203405226503064,144
20240519170619,67,14.0,23.313432835820894,3.132012367248535,0.5019810199737549,0.5151371174238033,14
20240519170619,68,12.0,23.147058823529413,2.6848292350769043,0.5398166179656982,0.5099857462495653,12
20240519170619,69,10.0,22.956521739130434,1.866964340209961,0.332383394241333,0.5048858887870696,10
20240519170619,70,10.0,22.771428571428572,2.1228902339935303,0.3420696258544922,0.4998370298991989,10
20240519170619,71,28.0,22.845070422535212,3.729374408721924,0.843686580657959,0.49483865960020695,28
20240519170619,72,81.0,23.65277777777778,2.5273985862731934,2.428145170211792,0.4898902730042049,81
20240519170619,73,39.0,23.863013698630137,1.9304747581481934,1.2734589576721191,0.48499137027416284,39
20240519170619,74,20.0,23.81081081081081,2.8787310123443604,0.6927037239074707,0.4801414565714212,20
20240519170619,75,111.0,24.973333333333333,2.4931180477142334,3.6268465518951416,0.475340042005707,111
20240519170619,76,27.0,25.0,3.5932037830352783,0.8850235939025879,0.47058664158564995,27
20240519170619,77,25.0,25.0,4.923351287841797,0.8026790618896484,0.4658807751697934,25
20240519170619,78,108.0,26.064102564102566,2.621239185333252,3.249009847640991,0.4612219674180955,108
20240519170619,79,71.0,26.632911392405063,4.024989604949951,2.343623161315918,0.45660974774391455,71
20240519170619,80,100.0,27.55,3.4082322120666504,3.4126510620117188,0.4520436502664754,100
20240519170619,81,44.0,27.753086419753085,2.8809258937835693,1.548560619354248,0.44752321376381066,44
20240519170619,82,34.0,27.829268292682926,2.8712077140808105,1.1542813777923584,0.44304798162617254,34
20240519170619,83,69.0,28.325301204819276,3.7624707221984863,2.3128280639648438,0.4386175018099108,69
20240519170619,84,23.0,28.261904761904763,3.2131009101867676,0.8006742000579834,0.4342313267918117,23
20240519170619,85,30.0,28.28235294117647,2.5111114978790283,1.095738172531128,0.4298890135238936,30
20240519170619,86,35.0,28.36046511627907,4.891107559204102,1.0442321300506592,0.42559012338865465,35
20240519170619,87,45.0,28.551724137931036,2.993924617767334,1.4329731464385986,0.4213342221547681,45
20240519170619,88,41.0,28.693181818181817,2.9107351303100586,1.2958440780639648,0.41712087993322045,41
20240519170619,89,24.0,28.640449438202246,3.15726375579834,0.7784993648529053,0.41294967113388825,24
20240519170619,90,20.0,28.544444444444444,5.0548295974731445,0.7216272354125977,0.40882017442254937,20
20240519170619,91,59.0,28.87912087912088,4.3250555992126465,2.101266860961914,0.4047319726783239,59
20240519170619,92,98.0,29.630434782608695,4.514761447906494,3.425429105758667,0.40068465295154065,98
20240519170619,93,102.0,30.408602150537636,4.67711877822876,3.3416061401367188,0.39667780642202527,102
20240519170619,94,115.0,31.30851063829787,3.811121940612793,3.8267672061920166,0.392711028357805,115
20240519170619,95,48.0,31.48421052631579,4.639057636260986,1.7075142860412598,0.38878391807422696,48
20240519170619,96,81.0,32.0,4.22495174407959,2.66245698928833,0.3848960788934847,81
20240519170619,97,48.0,32.16494845360825,4.807376861572266,1.5173287391662598,0.38104711810454983,48
20240519170619,98,73.0,32.58163265306123,5.714237689971924,2.6016838550567627,0.37723664692350434,73
20240519170619,99,75.0,33.01010101010101,3.054032802581787,2.7981834411621094,0.37346428045426927,75
20240519170619,100,56.0,33.24,4.087850093841553,1.8876380920410156,0.36972963764972655,56
20240519170619,101,78.0,33.77,3.4669787883758545,2.7404708862304688,0.36603234127322926,78
20240519170619,102,61.0,34.24,4.776801109313965,2.379361629486084,0.36237201786049694,61
20240519170619,103,90.0,34.99,4.544247627258301,3.5293281078338623,0.358748297681892,90
20240519170619,104,62.0,35.38,4.121188640594482,2.1560046672821045,0.35516081470507305,62
20240519170619,105,110.0,36.25,4.972231388092041,3.7686572074890137,0.3516092065580223,110
20240519170619,106,156.0,37.56,6.007718086242676,5.8016276359558105,0.34809311449244207,156
20240519170619,107,37.0,37.73,4.293159008026123,1.1840336322784424,0.34461218334751764,37
20240519170619,108,21.0,37.46,3.379134178161621,0.7103757858276367,0.34116606151404244,21
20240519170619,109,60.0,37.71,5.403279781341553,2.279496908187866,0.337754400898902,60
20240519170619,110,108.0,38.6,4.647913932800293,3.97273325920105,0.334376856889913,108
20240519170619,111,67.0,38.95,5.568912982940674,2.341398000717163,0.33103308832101386,67
20240519170619,112,85.0,39.65,2.6338577270507812,3.077080249786377,0.3277227574378037,85
20240519170619,113,44.0,39.99,4.817028999328613,1.7538714408874512,0.3244455298634257,44
20240519170619,114,84.0,40.7,5.267334461212158,2.8128678798675537,0.3212010745647914,84
20240519170619,115,92.0,41.44,4.457504749298096,3.08052659034729,0.3179890638191435,92
20240519170619,116,60.0,41.89,6.871436595916748,2.3573226928710938,0.31480917318095203,60
20240519170619,117,45.0,42.2,4.180242538452148,1.6481459140777588,0.3116610814491425,45
20240519170619,118,80.0,42.85,5.169140815734863,2.9180564880371094,0.30854447063465107,80
20240519170619,119,76.0,43.43,4.385003566741943,2.896620988845825,0.30545902592830454,76
20240519170619,120,106.0,44.34,3.6064329147338867,4.03784704208374,0.3024044356690215,106
20240519170619,121,118.0,45.0,5.340609073638916,4.1948182582855225,0.29938039131233124,118
20240519170619,122,89.0,45.69,4.614904880523682,3.3612077236175537,0.2963865873992079,89
20240519170619,123,87.0,46.36,3.6546759605407715,3.257289171218872,0.29342272152521587,87
20240519170619,124,61.0,46.78,3.6785683631896973,2.079347848892212,0.2904884943099637,61
20240519170619,125,94.0,47.37,6.701218128204346,3.6100425720214844,0.28758360936686406,94
20240519170619,126,78.0,47.98,6.686618804931641,3.1750850677490234,0.2847077732731954,78
20240519170619,127,28.0,48.06,7.23892879486084,0.9120118618011475,0.28186069554046345,28
20240519170619,128,60.0,48.48,3.8636505603790283,2.0960636138916016,0.2790420885850588,60
20240519170619,129,93.0,49.21,4.779146194458008,3.358997106552124,0.2762516676992082,93
20240519170619,130,90.0,50.01,7.5220947265625,3.5797908306121826,0.27348915102221616,90
20240519170619,131,87.0,50.67,3.2028112411499023,3.1306464672088623,0.270754259511994,87
20240519170619,132,78.0,51.34,5.920986652374268,2.919048309326172,0.26804671691687404,78
20240519170619,133,156.0,52.69,4.385618209838867,5.956427097320557,0.2653662497477053,156
20240519170619,134,91.0,53.46,2.869767427444458,3.4605751037597656,0.2627125872502282,91
20240519170619,135,117.0,54.43,3.274930477142334,4.447054624557495,0.2600854613777259,117
20240519170619,136,177.0,56.09,4.776821613311768,6.6149678230285645,0.2574846067639487,177
20240519170619,137,105.0,57.05,4.669153213500977,4.145707845687866,0.2549097606963092,105
20240519170619,138,32.0,57.22,2.2035088539123535,1.0629796981811523,0.2523606630893461,32
20240519170619,139,68.0,57.76,5.547991752624512,2.6612722873687744,0.24983705645845267,68
20240519170619,140,154.0,59.14,5.24724817276001,5.8262856006622314,0.24733868589386815,154
20240519170619,141,76.0,59.65,3.2471542358398438,2.916719436645508,0.24486529903492946,76
20240519170619,142,68.0,60.2,2.962113857269287,2.54502010345459,0.24241664604458016,68
20240519170619,143,110.0,61.1,5.40423583984375,4.409140586853027,0.23999247958413436,110
20240519170619,144,57.0,61.54,6.8230814933776855,2.0229058265686035,0.23759255478829303,57
20240519170619,145,115.0,62.53,4.377541542053223,4.693111419677734,0.2352166292404101,115
20240519170619,146,115.0,63.56,5.844221115112305,4.121682167053223,0.232864462948006,115
20240519170619,147,106.0,64.52,6.458352565765381,4.306246042251587,0.23053581831852593,106
20240519170619,148,79.0,65.15,4.711724758148193,3.006298780441284,0.22823046013534068,79
20240519170619,149,74.0,65.74,4.230599880218506,2.6849663257598877,0.22594815553398728,74
20240519170619,150,54.0,66.17,4.724225044250488,2.1636390686035156,0.22368867397864742,54
20240519170619,151,149.0,67.52,5.675989627838135,6.030655860900879,0.22145178723886094,149
20240519170619,152,131.0,68.6,2.8235652446746826,5.386181116104126,0.21923726936647234,131
20240519170619,153,84.0,69.29,4.583881378173828,3.111323833465576,0.2170448966728076,84
20240519170619,154,54.0,69.73,3.187828302383423,1.976825475692749,0.21487444770607952,54
20240519170619,155,80.0,70.41,4.839630126953125,3.0694122314453125,0.21272570322901874,80
20240519170619,156,145.0,71.74,3.749119758605957,6.006530046463013,0.21059844619672854,145
20240519170619,157,100.0,72.35,3.9167985916137695,4.098510265350342,0.20849246173476127,100
20240519170619,158,65.0,72.81,3.940777063369751,2.7397258281707764,0.20640753711741366,65
20240519170619,159,215.0,74.73,7.56456184387207,8.331490516662598,0.20434346174623952,215
20240519170619,160,175.0,75.64,1.3543604612350464,6.802334547042847,0.20230002712877712,175
20240519170619,161,52.0,75.8,3.277881383895874,1.8969097137451172,0.20027702685748935,52
20240519170619,162,99.0,75.74,4.621163368225098,3.605098247528076,0.19827425658891445,99
20240519170619,163,71.0,76.32,5.119349002838135,2.657935857772827,0.1962915140230253,71
20240519170619,164,89.0,77.09,3.1739139556884766,3.3843679428100586,0.19432859888279505,89
20240519170619,165,87.0,77.55,4.125776290893555,3.451371192932129,0.1923853128939671,87
20240519170619,166,67.0,76.78,5.129543304443359,2.6022591590881348,0.19046145976502743,67
20240519170619,167,69.0,77.33,4.880574703216553,2.7945005893707275,0.18855684516737714,69
20240519170619,168,114.0,78.35,5.972823619842529,4.462940454483032,0.18667127671570335,114
20240519170619,169,118.0,79.43,2.6270251274108887,4.308583736419678,0.18480456394854633,118
20240519170619,170,121.0,80.54,5.340984344482422,4.485659599304199,0.18295651830906087,121
20240519170619,171,105.0,81.31,4.918609619140625,4.011785268783569,0.18112695312597027,105
20240519170619,172,80.0,81.3,4.446893692016602,3.054701328277588,0.17931568359471056,80
20240519170619,173,139.0,82.3,5.02364444732666,5.402313470840454,0.17752252675876345,139
20240519170619,174,78.0,82.88,8.07054615020752,3.067662477493286,0.17574730149117582,78
20240519170619,175,70.0,82.47,4.217094421386719,2.6641159057617188,0.17398982847626407,70
20240519170619,176,87.0,83.07,7.109952926635742,3.1468393802642822,0.17224993019150142,87
20240519170619,177,167.0,84.49,2.6328494548797607,6.502003192901611,0.1705274308895864,167
20240519170619,178,203.0,85.44,1.800585150718689,7.965374708175659,0.16882215658069055,203
20240519170619,179,161.0,86.34,6.411563873291016,6.2546446323394775,0.16713393501488363,161
20240519170619,180,115.0,86.49,2.6297640800476074,4.516745328903198,0.16546259566473479,115
20240519170619,181,155.0,87.6,3.144306182861328,6.0398948192596436,0.16380796970808745,155
20240519170619,182,178.0,89.04,5.536891937255859,6.936506509780884,0.16216989001100657,178
20240519170619,183,204.0,90.39,5.622047424316406,7.96584153175354,0.1605481911108965,204
20240519170619,184,130.0,91.46,6.118377685546875,5.089927434921265,0.15894270919978754,130
20240519170619,185,125.0,92.41,1.69381844997406,4.917505502700806,0.15735328210778965,125
20240519170619,186,136.0,93.42,4.049055576324463,5.423099994659424,0.15577974928671176,136
20240519170619,187,117.0,94.14,2.542905807495117,4.513845920562744,0.15422195179384465,117
20240519170619,188,143.0,95.16,2.462043285369873,5.469177484512329,0.1526797322759062,143
20240519170619,189,172.0,96.64,5.563321113586426,6.6800971031188965,0.15115293495314713,172
20240519170619,190,223.0,98.67,3.335273504257202,8.761283159255981,0.14964140560361566,223
20240519170619,191,137.0,99.45,3.521475076675415,5.314711332321167,0.1481449915475795,137
20240519170619,192,138.0,99.85,7.517497539520264,5.5360987186431885,0.1466635416321037,138
20240519170619,193,160.0,100.43,3.7228260040283203,6.294177532196045,0.14519690621578268,160
20240519170619,194,403.0,103.31,4.0066914558410645,15.939717054367065,0.14374493715362485,403
20240519170619,195,309.0,105.92,5.089517593383789,12.097187280654907,0.1423074877820886,309
20240519170619,196,181.0,106.92,4.167215824127197,7.276714563369751,0.1408844129042677,181
20240519170619,197,164.0,108.08,6.270069599151611,6.636368989944458,0.13947556877522502,164
20240519170619,198,222.0,109.57,3.662886142730713,8.69129490852356,0.13808081308747278,222
20240519170619,199,131.0,110.13,2.625225305557251,5.262627840042114,0.13670000495659804,131
20240519170619,200,114.0,110.71,4.664805889129639,4.466822147369385,0.13533300490703207,114
20240519170619,201,130.0,111.23,4.046559810638428,5.007679462432861,0.13397967485796175,130
20240519170619,202,114.0,111.76,4.391284942626953,4.384261608123779,0.13263987810938213,114
20240519170619,203,143.0,112.29,5.552968502044678,5.614132881164551,0.1313134793282883,143
20240519170619,204,164.0,113.31,3.866936683654785,6.3758769035339355,0.13000034453500542,164
20240519170619,205,293.0,115.14,2.684919834136963,11.669918775558472,0.12870034108965536,293
20240519170619,206,375.0,117.33,4.69282341003418,14.843451738357544,0.12741333767875881,375
20240519170619,207,236.0,119.32,4.805593490600586,9.417559385299683,0.12613920430197123,236
20240519170619,208,132.0,120.43,6.108730792999268,5.235762357711792,0.12487781225895152,132
20240519170619,209,206.0,121.89,3.78348970413208,8.319376230239868,0.123629034136362,206
20240519170619,210,302.0,123.83,0.8954342007637024,12.46186089515686,0.12239274379499838,302
20240519170619,211,500.0,128.16,2.263869047164917,19.972447633743286,0.1211688163570484,500
20240519170619,212,194.0,129.25,3.294891119003296,7.643732070922852,0.11995712819347792,194
20240519170619,213,139.0,130.2,3.0357441902160645,5.531374216079712,0.11875755691154315,139
20240519170619,214,153.0,130.89,3.509209156036377,6.071143865585327,0.11756998134242772,153
20240519170619,215,175.0,131.72,5.0888352394104,7.063229084014893,0.11639428152900344,175
20240519170619,216,340.0,134.52,6.058330059051514,13.679389476776123,0.11523033871371341,340
20240519170619,217,183.0,135.9,4.740474700927734,7.3604559898376465,0.11407803532657627,183
20240519170619,218,177.0,136.87,2.6578335762023926,7.104294538497925,0.11293725497331052,177
20240519170619,219,491.0,141.02,7.176654815673828,19.468246936798096,0.1118078824235774,491
20240519170619,220,500.0,144.96,4.523372173309326,20.233917236328125,0.11068980359934164,500
20240519170619,221,500.0,148.78,3.7979989051818848,20.07637882232666,0.10958290556334822,500
20240519170619,222,500.0,152.89,2.483046293258667,20.129781484603882,0.10848707650771475,500
20240519170619,223,400.0,156.02,1.6073118448257446,16.3523371219635,0.1074022057426376,400
20240519170619,224,193.0,157.34,5.363819599151611,7.7429845333099365,0.10632818368521123,193
20240519170619,225,295.0,159.35,5.134341239929199,11.814684391021729,0.10526490184835911,295
20240519170619,226,231.0,160.88,5.527216911315918,9.098607301712036,0.10421225282987552,231
20240519170619,227,162.0,162.22,4.132965087890625,6.372679710388184,0.10317013030157676,162
20240519170619,228,475.0,166.37,2.233452796936035,19.308316230773926,0.10213842899856099,475
